index,ID,Tweet,Timestamp,Likes,Retweets,Length
1062,1499832456995815429,"منظمي اكسبو خسهم يراعيو الناس اللي عندها تيليفون قديم ،للاسف دايرين تطبيق ماقبلوش ليا نوت 8
وتمشيت نييييت
#Expo2020 https://t.co/OktFO3QGBG",2022-03-04 19:41:37+00:00,0,0,139
1063,1499829532693450752,"رئيس جمهورية #باراجواي يؤكد أن بلاده ستستغل تواجدها في #إكسبو2020 دبي أفضل استغلال

#عينك_على_إكسبو 
@expo2020dubai #Expo2020
https://t.co/iUlS7OeS0R",2022-03-04 19:30:00+00:00,0,0,149
1064,1499821984892563462,"""#العين_الإخبارية"" تستعرض أبرز أحداث اليوم في معرض #إكسبو2020.. إليكم التفاصيل

#عينك_على_إكسبو 
@expo2020dubai #Expo2020 https://t.co/SELprnRhPv",2022-03-04 19:00:01+00:00,1,1,145
1065,1499821982908571648,كوخ ذكي أو مكتب متنقل.. استكشف مزايا هذه الوحدة السكنية الذكية في #إكسبو2020 #دبي https://t.co/SiDkSJi0VN #Expo2020 #Expo2020Dubai #CNNatExpo https://t.co/qGJX7MeuWF,2022-03-04 19:00:00+00:00,23,1,165
1066,1499821981730062336,"وصلة من الأغنيات الرومانسية والإيقاعية السريعة قدمها المطرب والملحن #فايز_السعيد في حفله ضمن سلسلة ""أمسيات خالدة"" في #اكسبو2020 وسط حضور كبير وتفاعل لافت

#دنيا_الاتحاد
#نتصدر_المشهد
#Expo2020
@expo2020dubai
@fayz_alsaeed https://t.co/miqPYuzEYN",2022-03-04 19:00:00+00:00,6,5,245
1067,1499821477658513425,"اختتام فعالية #ليالي_الفيلم_السعودي بجناح #السعودية في #إكسبو2020 
@expo2020dubai
#Expo2020
@KSAExpo2020
https://t.co/IUyW1lO0qc",2022-03-04 18:58:00+00:00,1,1,128
1068,1499820178904961040,"كلام يبعث الأمل في النفس
 وموسيقى تلمس الروح وتحلق بك نحو السماء الى ما وراء النجوم 
#BeyondtheStars @SamiYusuf 
#samiyusuf #Expo2020 https://t.co/WGQuPvtmCD",2022-03-04 18:52:50+00:00,14,1,157
1069,1499819341667520513,"#باراغواي تبحث فرصاً جديدة مع الإمارات والعالم من إكسبو 

 https://t.co/zdsDZbFG8R 

@expo2020dubai
 #Expo2020 
#Expo2020Dubai 
#الإمارات 
#إكسبو2020 #دبي
#صحيفة_الخليج
#الخليج_خمسون_عاماً",2022-03-04 18:49:31+00:00,0,0,188
1070,1499806884320227330,"#إكسبو2020 دبي يحتفل باليوم الوطني لـ #براجواي

#عينك_على_إكسبو
#Expo2020 @expo2020dubai https://t.co/sK9gW4Wmb0",2022-03-04 18:00:00+00:00,1,1,112
1071,1499806233716736002,"«معهد ماساشوستس»: #دبي نموذج للمراكز الحضرية الناشئة 

 https://t.co/u57Zyvk2wr 

@expo2020dubai
 #Expo2020 
#Expo2020Dubai 
#الإمارات 
#إكسبو2020 #دبي
#صحيفة_الخليج
#الخليج_خمسون_عاماً https://t.co/A4pzUt7zmk",2022-03-04 17:57:25+00:00,4,2,209
1072,1499800471191572484,"الله يا دار زايــد كيف محلاهــا ❤️
#Expo2020Dubai 
#Expo2020 
@lovermeehad https://t.co/X1ZJlETIAI",2022-03-04 17:34:31+00:00,3,1,98
1073,1499796379253841932,"جناحنا 🇲🇦 باكسبو دبي 2020 يعكس مدى تقدم وازدهار مملكتنا  الجميلة 💚🇲🇦 ❤️ ، شكرا على هذا النجاح والشكر موصول لدولة الامارات 🇦🇪 على توفيرها لنا سُبل النجاح ، حتما الحناج المغربي 💖 سيستقطب آلاف الزوار والمستثمرين من كل أنحاء العالم 👏

#Expo2020
#اكسبو2020 https://t.co/tcEAo0q9n9",2022-03-04 17:18:16+00:00,0,0,275
1074,1499796225582940164,"@expo2020dubai ويتزامن العرض هذا العام مع الاحتفال باليوبيل الذهبي لتأسيس دولة #الإمارات على يد المغفور له الشيخ زايد بن سلطان آل نهيان

#عينك_على_إكسبو
#Expo2020 @expo2020dubai https://t.co/IsEkOAw8uD",2022-03-04 17:17:39+00:00,0,0,201
1075,1499796026747666441,"@expo2020dubai وما يتمتع به أفراد القوات المسلحة الإماراتية من شجاعة، وإقدام، وتفان، ومهارات، وخبرات ميدانية

#عينك_على_إكسبو
#Expo2020 @expo2020dubai https://t.co/fzR8qvgGQ4",2022-03-04 17:16:52+00:00,2,0,174
1076,1499795728025198598,"@expo2020dubai وفي الخلف سار ستة من الخيالة في عرض مميز بهدف إظهار القدرات المتطورة للقوات المسلحة 

#عينك_على_إكسبو
#Expo2020 @expo2020dubai https://t.co/MqhezRJhBO",2022-03-04 17:15:41+00:00,0,0,165
1077,1499795621208854532,"@expo2020dubai وطاف 70 فردا هم قوام فريق العرض العسكري الموقع تتصدرهم مجموعة من العازفين المشاة بأزياء براقة.. ومن ورائهم مركبات عسكرية مكشوفة

#عينك_على_إكسبو
#Expo2020 @expo2020dubai https://t.co/Di5CcwjRU1",2022-03-04 17:15:15+00:00,0,0,208
1078,1499795421232836613,"@expo2020dubai الزوار تابعوا مدى الاستعداد والجاهزية التي تتمتع بها القوات المسلحة الإماراتية

#عينك_على_إكسبو
#Expo2020 @expo2020dubai https://t.co/MhgsmV7Yct",2022-03-04 17:14:27+00:00,0,0,159
1079,1499795279591219204,"انطلاق العرض العسكري ""حصن الاتحاد 8"" في #إكسبو2020 دبي تحت أنظار أعداد غفيرة من الزوار

#عينك_على_إكسبو
#Expo2020 @expo2020dubai
https://t.co/9tu4Clk0y1",2022-03-04 17:13:54+00:00,1,1,152
1080,1499794271381118976,"جناحنا 🇩🇿 باكسبو دبي 2020 يعكس مدى تقدم وازدهار جمهوريتنا الجميلة 💚🇩🇿 ، شكرا على هذا النجاح والشكر موصول لدولة الامارات 🇦🇪 على توفيرها لنا سُبل النجاح ، حتما الحناج الجزائري سيستقطب آلاف الزوار والمستثمرين 👏

#Algeria 
#Expo2020
#اكسبو2020 https://t.co/JFqnsTaqyg",2022-03-04 17:09:53+00:00,0,0,263
1081,1499793708488736786,"ملاحظات شخصية على حفل الفنان الكبير #ميحد_حمد في #Expo2020  :
1) أجواء احتفالية أكثر من رائعة.
2) حضور جماهيري منقطع النظير.
3) الحفل أخذ طابع تكريمي مفعم بالمشاعر.
4) يستاهل بوحمد هذا اليوم الكبير، وبجدارة.
5) هذا الحفل بمثابة تصحيح لحفلات سابقة غير موفقة.
6) دام عزك يا بلادي 🇦🇪 https://t.co/rs6DWJsab5",2022-03-04 17:07:39+00:00,350,113,304
1082,1499788709746847744,"رئيس الإنتربول يشيد بجلسات القمة الشرطية العالمية

https://t.co/QNJGkZjRpF
@expo2020dubai
#expo2020🇦🇪
#expo2020dubai🇦🇪
#إكسبو_2020_دبي 
#البيان_القارئ_دائما",2022-03-04 16:47:47+00:00,3,1,156
1083,1499786176290566144,"لا تسمح لمشاكلك بدفعك..دع أحلامك تقودك..
🌺بتمنالكم عطلة نهاية أسبوع سعيدة☘️

#مساء #قهوه #مساء_الخير #قهوة_المساء #شاي #الامارات #دبي #شعر #أدب #عبارات #عبارات_خالدة
#UAE #Dubai #Expo2020 #Music #Respect #Poem #Poet #Literacy #Love
#Kindness #Inspiration #Peace #Humanity #quotes https://t.co/C23ieNqnWL",2022-03-04 16:37:43+00:00,0,0,303
1084,1499785003630223361,"حياتي 🥺😘
#البرنسيسة #ديانا_حداد #princess #dianahaddad #uae #dubai #دبي #الإمارات #Expo2020 
@DianaHaddad https://t.co/SWefiVzFD5",2022-03-04 16:33:04+00:00,6,2,129
1085,1499780431255855111,يارب يغني بغيت ايام 😔 #ميحد_حمد #Expo2020,2022-03-04 16:14:54+00:00,3,0,41
1086,1499774990333456390,"⚡️نادي الصقور السعودي يحتفي باليوم العالمي للحياة البرية في إكسبو 2020 دبي

#Expo2020 
@SaudiFalconClub
@expo2020dubai
https://t.co/ivaxbb6FO5",2022-03-04 15:53:16+00:00,0,0,142
1087,1499774154521911301,"كيف احتفى نادي الصقور السعودي باليوم العالمي للحياة البرية من خلال إكسبو 2020 دبي

#Expo2020 
@SaudiFalconClub
@expo2020dubai
https://t.co/QUPVAzDPCd",2022-03-04 15:49:57+00:00,1,0,149
1088,1499772060284985348,"مانتفاكش اليوم تا نزور عدد كبير من الدول
#Expo2020",2022-03-04 15:41:38+00:00,1,0,50
1089,1499770621613510658,"مملكة #تونغا تحتفل بعيدها الوطني في #إكسبو2020.. حيث أقيمت مراسم رفع الأعلام والعروض الفنية

#عينك_على_إكسبو
#Expo2020 @expo2020dubai
https://t.co/RbyaqbSpoH",2022-03-04 15:35:55+00:00,0,0,157
1090,1499769135244349443,"زوار جناح الولايات المتحدة في «#إكسبو_2020_دبي» أمام تجربة مفعمة بالحيوية والترفيه وتناول العشاء تحت مجسم نسخة طبق الأصل عن صاروخ «سبيس إكس فالكون 9» 
@expo2020dubai 
@USAExpo2020 
#Expo2020 🇦🇪 
#Expo2020Dubai 
#إكسبو_2020  🇦🇪 
#البيان_القارئ_دائما https://t.co/auvYw1efHb",2022-03-04 15:30:00+00:00,2,1,272
1091,1499764487309742083,"لازم تكون فل سيڤتي هنا.
#Expo2020 https://t.co/XsJz8qqBe0",2022-03-04 15:11:32+00:00,0,0,57
1092,1499754036362309633,"إحدى الشخصيات متعددة المواهب، وقام بشخصية راشد محبوب زوار #إكسبو2020 دبي.. تعرفوا على الطفل ""راشد"" أيقونة إكسبو دبي

#عينك_على_إكسبو
#Expo2020 @expo2020dubai https://t.co/aO7FyFTAWG",2022-03-04 14:30:01+00:00,1,0,181
1093,1499754035460460545,"جناح بنين في ""#إكسبو_2020_دبي"" يحكي حكاية أقوى المماليك القديمة على الساحل الغربي لإفريقيا. اكتشفوا الثراء الثقافي لهذا البلد الإفريقي في هذه الحلقة من برنامج ""عالم #إكسبو"".
@expo2020dubai 
#Expo2020 🇦🇪 
#Expo2020Dubai
 #إكسبو_2020  🇦🇪 
#البيان_القارئ_دائما https://t.co/J16mZILaXh",2022-03-04 14:30:00+00:00,1,0,281
1094,1499749485873876994,"هل تبحث عن الاستثمار العقاري الناجح
بدفعة اولي من 45,000 درهم و الباقي دفعات 1% لمدة 6 سنوات
منتجع سكني يوفر لك الرفاهية التي تحلم بها بتصميم عصري حائز على جوائز عالمية
شقق من استوديو غرفة وصالة غرفتين وصالة
للمزيد من المعلومات تواصل معنا #realestate #property #dubai #expo2020 https://t.co/Qa6TbgVZF3",2022-03-04 14:11:56+00:00,0,0,301
1095,1499738101748744198,"هل شاهدتم التاكسي الطائر من قبل؟ 
يمكنكم فعل ذلك في #إكسبو2020 

إياد شعشاعة يستعرضها لكم في جولة خاصة من برنامج #إكسبو_إكسترا

#عينك_على_إكسبو
@expo2020dubai #Expo2020 https://t.co/MKYJzsZsf0",2022-03-04 13:26:41+00:00,5,3,192
1096,1499733200897290240,"#إكسبو2020 دبي يواصل تعزيز حضوره كأهم وأضخم الأحداث العالمية استقطاباً للزوار والمسؤولين العالميين 

#عينك_على_إكسبو⁩
⁦#Expo2020 ⁩  ⁦@expo2020dubai  
https://t.co/86tLM3ovvH",2022-03-04 13:07:13+00:00,0,0,173
1097,1499727190677929986,"واصل #إكسبو2020 دبي تعزيز حضوره كأهم وأضخم الأحداث العالمية استقطاباً للزوار والمسؤولين العالميين وتخطت عدد زيارات المعرض 16 مليون زيارة وأكثر من 150 مليون زيارة افتراضية

#عينك_على_إكسبو⁩
⁦#Expo2020 ⁩  ⁦@expo2020dubai
https://t.co/86tLM3p3lf",2022-03-04 12:43:20+00:00,0,0,242
1098,1499723890071064584,"توقعات بارتفاع أعداد زوار إكسبو.. وقمتا «الحكومات» و«المعرفة» الأبرز في مارس

https://t.co/9SoRixrxXl

 #Expo2020 
#Expo2020Dubai 
#الإمارات 
#إكسبو2020 #دبي
#صحيفة_الخليج 
#الخليج_خمسون_عاماً",2022-03-04 12:30:13+00:00,2,1,192
1099,1499720276988289033,"يمهد المنتدى العالمي للأعمال لدول أمريكا اللاتينية 2022 الطريق لشراكات طويلة الأمد بين مجتمعات الأعمال الخليجية واللاتينية والكاريبية.
@expo2020Dubai #Expo2020 #Dubai #DCxExpo2020",2022-03-04 12:15:52+00:00,17,2,179
1100,1499710537684647936,"بالتزامن مع الذكرى المئوية لاكتشاف ""#الإنسولين"".. برنامج ""كيدز"" في #إكسبو2020 دبي للتوعية بمرض #السكري في المدارس

#عينك_على_إكسبو⁩
⁦#Expo2020 ⁩  ⁦@expo2020dubai https://t.co/rE1amNFLgp",2022-03-04 11:37:10+00:00,3,1,185
1101,1499708735672881153,"""أم علي""طبق لا تحلو المائدة #العربية إلا به للذة طعمه لا يزال محافظا على نكهته التقليدية وإن أضيفت عليه بعض المكمّلات

@expo2020dubai 
#Expo2020 🇦🇪
#Expo2020Dubai 
#إكسبو2020دبي 
#إكسبو_2020 🇦🇪
#البيان_القارئ_دائما https://t.co/5PbG6ByPXf",2022-03-04 11:30:00+00:00,1,0,238
1102,1499705091280015368,"خالص التهاني والتبريكات من فريق نبض الامارات التطوعي للمتطوع محـمـد عاصم دراني بمناسبة تكريمه بجائزة نبض إكسبو 2020 للمتطوعين المتميزين 

#فريق_نبض_الامارات_التطوعي 
#اكسبو2020
#nabdhalemarat_volunteer_team 
#expo2020 https://t.co/7em75Rruux",2022-03-04 11:15:31+00:00,0,1,241
1103,1499694212886974464,"#إكسبو_2020_دبي في أسبوع .. توقعات بارتفاع أعداد الزوار بالنظر إلى قائمة الأحداث المجدولة وفي مقدمتها #القمة_العالمية_للحكومات وقمة ""المعرفة""  

#إكسبو2020  #Expo2020 https://t.co/2xZQuZhDtR",2022-03-04 10:32:17+00:00,27,31,190
1104,1499683568850812930,"نادي الصقور السعودي يحتفي بـ #اليوم_العالمي_للحياة_البرية في #إكسبو_2020 دبي
#Expo2020 
@SaudiFalconClub
@expo2020dubai

للتفاصيل: https://t.co/6X4LvTvVhn https://t.co/wGMk1AfJDA",2022-03-04 09:50:00+00:00,3,0,178
1105,1499682103893667842,"جدول فعاليات وعروض اليوم في #إكسبو_2020_دبي
@expo2020dubai 
#Expo2020
#إكسبو2020 
#دبي
#expo2020dubai https://t.co/uwsy6Ii9AX",2022-03-04 09:44:10+00:00,3,0,125
1106,1499681091992662027,"عمري هالويه 🥺😘
#البرنسيسة #ديانا_حداد #princess #dianahaddad #uae #dubai #دبي #الإمارات #Expo2020 
@DianaHaddad https://t.co/ghIXIkRM31",2022-03-04 09:40:09+00:00,9,4,135
1107,1499667462710771712,"سناب x20x20s
 تذكرة حفلة ميحد حمد اكسبو
#ميحدحمد #تذكرة_حفلة_ميحد_حمد
 #اكسبو_٢٠٢٠ #بيع_تذاكر_اكسبو #حفلة_ميحد_حمد
#mehad_hamad #اكسبو #expo2020 https://t.co/EcJEvlyHLP",2022-03-04 08:46:00+00:00,0,0,168
1108,1499658474711830528,"ضمن الفعاليات الفنية التي ينظمها #إكسبو2020 دبي، أحيت الشقيقتان الفلبينيتان توني وأليكس جونزاجا أمسية غنائية ساحرة.. إليكم التفاصيل

#عينك_على_إكسبو⁩
⁦#Expo2020 ⁩ ⁦@expo2020dubai⁩
https://t.co/x7gTtpFRqD",2022-03-04 08:10:17+00:00,0,3,203
1109,1499655828118605828,"خبراء ماليون سويسريون لـ #البيان : #دبي جاهزة للتمويل المُستدام

https://t.co/1TX2IKRscm

@expo2020dubai 
#Expo2020 
#إكسبو2020 #دبي 
#البيان_القارئ_دائما",2022-03-04 07:59:46+00:00,1,1,154
1110,1499655072690876416,"#إكسبو..ترياق اقتصادي

https://t.co/d6qTyYBDQ9

@expo2020dubai 
#Expo2020 
#إكسبو_2020_دبي 
#البيان_القارئ_دائما",2022-03-04 07:56:46+00:00,0,0,112
1111,1499652484402454530,ليش اللي يشتغلون في الجناح الاماراتي أجانب 🤔 ليش مب حاطين المتطوعين الاماراتيين #Expo2020,2022-03-04 07:46:29+00:00,0,1,89
1112,1499642565028716544,"1.5 مليون زائر

استقبلهم جناح #فرنسا في #إكسبو2020 دبي منذ افتتاحه في الأول من أكتوبر 2021 من بينهم 60 وفداً من المؤسسات والهيئات الاقتصادية الفرنسية وأكثر من 350 وفداً دولياً.

#عينك_على_إكسبو
#Expo2020 @expo2020dubai   
@francedubai2020 https://t.co/fzbyuvP4Mg",2022-03-04 07:07:04+00:00,3,3,262
1113,1499635682620633090,"انطلاق فعاليات برنامج ""كيدز"" بالجناح الفرنسي في #إكسبو2020دبي والذي يهدف إلى تعزيز التوعية بمرض السكري في المدارس، ويستمر على مدار 3 أيام متتالية وذلك بالتزامن مع الذكرى المئوية لاكتشاف الأنسولين العلاج الرائد لمرض السكري.

@expo2020dubai 
#Expo2020 
#البيان_القارئ_دائما https://t.co/60DiiBFcUJ",2022-03-04 06:39:43+00:00,5,3,295
1114,1499633096865775616,"نائب رئيس «هيلتون» في المنطقة لـ #البيان: #إكسبو يسرع انتعاش السياحة والضيافة

https://t.co/rpLdbG6GqA 

@expo2020dubai 
#Expo2020 
#إكسبو2020 #دبي 
#البيان_القارئ_دائما",2022-03-04 06:29:26+00:00,2,0,169
1115,1499632563740356608,"#تنزانيا.. نهضة اقتصادية عمادها الزراعة

https://t.co/RQ8ooiociF

@expo2020dubai 
#Expo2020 
#إكسبو2020 #دبي 
#البيان_القارئ_دائما",2022-03-04 06:27:19+00:00,2,0,130
1116,1499624838297964547,"#وجه_من_إكسبو 

فلورنس رمادجي.. ذاكرة #تشاد

https://t.co/9qygTH5Bqq

@expo2020dubai 
#Expo2020 
#Expo2020Dubai 
#إكسبو_2020_دبي 
#البيان_القارئ_دائما https://t.co/7gsE8u3ECl",2022-03-04 05:56:37+00:00,1,0,174
1117,1499621721443287042,"اكسبو دبي : @expo2020dubai 
تكملة البوستات زرت جناح ايطاليا وفي بعض الاماكن الحلوة موجوده خارج الجناح واحلى قهوة من كافيه كوب 😍 @expo2020dubai @expo2020dubai #expo2020 @ Expo 2020 Dubai https://t.co/sTTq5i0Rb7",2022-03-04 05:44:14+00:00,1,0,209
1118,1499617932904898562,"جدول عروض وفعاليات اليوم في #إكسبو_2020_دبي 

@expo2020dubai 
#Expo2020 
#إكسبو2020 #دبي 
#البيان_القارئ_دائما https://t.co/d1G86wvNEv",2022-03-04 05:29:11+00:00,0,0,134
1119,1499611175688052736,#محمد_بن_راشد : #سوريا الحضارة والثقافة والابجدية. #الامارات ##اكسبو2020 #expo2020 #dubai https://t.co/7Zmk8gLabE,2022-03-04 05:02:20+00:00,0,0,113
1120,1499607504434909185,"رحلة صديقة الطفولة في اكسبو  جر معها زيارات اكثر لاكسبو
#سيبقى_في_الذاكرة برفقة آمنة الزعابي 
#إذاعة_إكسبو 
#Expo2020 https://t.co/xcC59ZtPmm",2022-03-04 04:47:45+00:00,0,0,141
1121,1499606479577493505,"تعرفوا على أبرز فعاليات اليوم الـ 155 لـ #إكسبو_2020_دبي، اليوم الجمعة 4 مارس 2022م 

#إكسبو2020 #Expo2020  #Expo2020Dubai https://t.co/615QhTT9Ys",2022-03-04 04:43:40+00:00,21,35,146
1122,1499542703272603655,"عرض يستكشف شكل الوعي البشري باستخدام ""الدرونز"" في #إكسبو2020 #دبي https://t.co/gGArgjhZ25 #Expo2020 #Expo2020Dubai #CNNatExpo",2022-03-04 00:30:15+00:00,4,0,125
1123,1499522820052856834,الله يديمك ❤️🇦🇪 #اكسبو_٢٠٢٠ #دبي #محمد_بن_راشد #الامارات #سوريا #Expo2020 #UAE https://t.co/FOB8tAU1tw,2022-03-03 23:11:14+00:00,1,0,102
1124,1499521404542554114,"مع #البيان ملحق ""الغاف"" اليومي الخاص بمعرض #إكسبو_دبي_2020

https://t.co/dxTg9MmieM

@expo2020dubai
#expo2020dubai 
#Expo2020
#إكسبو2020دبي 
 #إكسبو2020
#البيان_القارئ_دائماً https://t.co/l6I9fOYOcL",2022-03-03 23:05:37+00:00,0,0,198
1125,1499511207274983424,تاريخ 03/03/2022 هو آخر يوم تطوع لي في #إكسبو2020 وبالتحديد جناح #جامايكا كانت تجربة تطوعية استثنائية ومميزة … شكرا  #Expo2020Volunteers  على اتاحت الفرص لي لأكون جزء من هذا الحدث العالمي المهم شكرا #Expo2020 https://t.co/Iaqi5mpYEO,2022-03-03 22:25:06+00:00,4,1,232
1126,1499506971141099528,جيتار أسطوري معروض في جناح جمهورية #جامايكا في #إكسبو2020 #Expo2020 #دبي https://t.co/EJ9LhCYLEo,2022-03-03 22:08:16+00:00,0,0,96
1127,1499481642636820482,"من اشعار صاحب السمو الشيخ محمد بن راشد آل مكتوم حفظكم الله ورعاكم وسدد خطاكم #عام_الخمسين
#الإمارات_اليوم
#الإمارات71
#Expo2020 https://t.co/8LAmlGsUDE",2022-03-03 20:27:37+00:00,2,0,151
1128,1499477826650714117,"جناح باتمان في اكسبو دبي 🔥

#Expo2020 #Batman https://t.co/BQQGpKtLZ6",2022-03-03 20:12:27+00:00,1,0,69
1129,1499477814097154052,"#اكسبو_٢٠٢٠ قمّة الإبداع والتميز 🙏🏻👌🏻
#Expo2020 #الامارات https://t.co/mnkF8rnBzw",2022-03-03 20:12:24+00:00,8,0,81
1130,1499475190165786627,"قام سمو الشيخ سرور بن محمد ال نهيان بزيارة  جناح دولة الكويت في #اكسبو_2020_دبي 
 حيث اطلع على محتويات الجناح وما تقدمه دولة الكوبت من حلول ومبادرات في مجالات الاستدامة ترجمة لرؤية الكويت 2035، وكان باستقباله مدير جناح الكويت د.بدر المشعان.

#الكويت 
@q8journalist 
#Expo2020 https://t.co/h82kLTiJug",2022-03-03 20:01:58+00:00,1,1,299
1131,1499474996703469570,"إكسبو دبي.. محمد بن راشد يزور جناحي سوريا والباراجواي

للتفاصيل | https://t.co/6jZNQqnmol
#عينك_على_إكسبو
#Expo2020 @expo2020dubai https://t.co/xBnMkms72w",2022-03-03 20:01:12+00:00,1,0,154
1132,1499468180300996614,"يرحلون ونبقى، والأرض لنا ستبقى 🇵🇸
من جناح فلسطين في معرض #Expo2020 https://t.co/R1hwKphZlT",2022-03-03 19:34:07+00:00,20,1,90
1133,1499465440283791367,"قام سمو الشيخ سرور بن محمد آل نهيان بزيارة  جناح دولة الكويت في #اكسبو_2020_دبي 
 حيث اطلع على محتويات الجناح وما تقدمه دولة الكويت من حلول ومبادرات في مجالات الاستدامة ترجمة لرؤية الكويت ٢٠٣٥..وكان في استقباله مدير جناح الكويت الدكتور بدر المشعان
#وزارة_الإعلام_الكويت
#Expo2020 https://t.co/4xueDyFfj0",2022-03-03 19:23:14+00:00,0,0,303
1134,1499465216647745545,"قام سمو الشيخ سرور بن محمد آل نهيان بزيارة  جناح دولة الكويت في #اكسبو_2020_دبي 
 حيث اطلع على محتويات الجناح وما تقدمه دولة الكويت من حلول ومبادرات في مجالات الاستدامة ترجمة لرؤية الكويت ٢٠٣٥..وكان في استقباله مدير جناح الكويت الدكتور بدر المشعان
#وزارة_الإعلام_الكويت
#Expo2020 https://t.co/K0mYvfrR7I",2022-03-03 19:22:21+00:00,5,3,303
1135,1499453447317463047,نطالب بتمديد اكسبو لمدة سنتين! ♥️ @MoFAICUAE @expo2020dubai #expo2020 @HHShkMohd,2022-03-03 18:35:34+00:00,12,8,80
1136,1499451293118902273,"#محمد_بن_راشد: كما زرت جناح البارغواي اليوم في إكسبو دبي 2020.. أهلاً بهم في الإمارات.. وأهلاً بالعالم معنا.. وأدعو الجميع لزيارة الحدث الثقافي الأكبر قبل ختامه قريباً بإذن الله

#نتصدر_المشهد
#اكسبو2020
#Expo2020
@expo2020dubai https://t.co/6BU9IQKnc9",2022-03-03 18:27:01+00:00,2,2,252
1137,1499449457838297088,"شاهد.. #حمدان_بن_محمد ينشر مقطع فيديو للفتة أبوية لـ #محمد_بن_راشد في #إكسبو_2020_دبي  
@expo2020dubai
 #Expo2020 
#Expo2020Dubai 
#الإمارات 
#إكسبو2020 #دبي 
#صحيفة_الخليج
#الخليج_خمسون_عاماً https://t.co/hvBy1yFW8F",2022-03-03 18:19:43+00:00,5,0,216
1138,1499441624614682635,"لنتعرف على قصة نجاح مديرة جناح عالم الفرص إكسبو 2020 أنوشة المرزوقي
#إكسبو #Expo2020
#دبي #Dubai
#MBCLivestyle
#MBC1 
اشترك الآن وتابع الحلقات على  Shahid VIP
https://t.co/E5WVmExZBR
@Expo2020Dubai
@MBCLiveStyle https://t.co/994QGxBjl6",2022-03-03 17:48:36+00:00,6,0,235
1139,1499439840626188297,"To Do List 📝:
Visit #Expo2020 !

جـميل الاكـسبو، جـداً جـداً جـداً 💙! https://t.co/zBq2ILOWQs",2022-03-03 17:41:30+00:00,89,12,93
1140,1499439110347444233,"03|03|2022 🙊🥺♥️
#EXPO2020
سعادة اليوم شكراً عائش 🌺 https://t.co/jfckrcSFW1",2022-03-03 17:38:36+00:00,2,0,74
1141,1499435988627730434,مهلاً اكسبو #Expo2020,2022-03-03 17:26:12+00:00,0,1,21
1142,1499432240152989706,"#Expo2020 
من المحزن أن اكسبو بيخلص نهايه شهر ثلاثه . https://t.co/UrfPLf4hT5",2022-03-03 17:11:18+00:00,16,3,77
1143,1499429399938093061,"""أم علي""طبق لا تحلو المائدة #العربية إلا به للذة طعمه لا يزال محافظا على نكهته التقليدية وإن أضيفت عليه بعض المكمّلات

@expo2020dubai 
#Expo2020 🇦🇪
#Expo2020Dubai 
#إكسبو2020دبي 
#إكسبو_2020 🇦🇪
#البيان_القارئ_دائما https://t.co/UNBsBNrKRt",2022-03-03 17:00:01+00:00,2,1,238
1144,1499428576587915267,"ملابس ومقتنيات تذكارية لأشهر شخصيات #إكسبو2020 دبي زينت المتاجر الرسمية بالحدث العالمي

#عينك_على_إكسبو
#Expo2020 @expo2020dubai https://t.co/WYQYGyNkVm",2022-03-03 16:56:45+00:00,0,0,152
1145,1499425164093792256,"📸 حاكم #دبي الشيخ محمد بن راشد آل مكتوم، يزور جناح الجمهورية العربية السورية في #إكسبو_دبي 2020

#Syria
#expo2020 #expo2020dubai https://t.co/BVdY70tL6S",2022-03-03 16:43:11+00:00,41,2,152
1146,1499423321087262722,"📸 حاكم #دبي سمو الشيخ محمد بن راشد آل مكتوم، يزور جناح الجمهورية العربية السورية في #إكسبو_دبي 2020

#Syria
#expo2020 #expo2020dubai https://t.co/75y0YZ2rzX",2022-03-03 16:35:52+00:00,5,0,156
1147,1499421602114682881,"تنطلق اليوم أول عروض أحدث أفلام الرجل الوطواط وتحتفي فوكس سينما بالفيلم من خلال جناح”غوثام سيتي""بإكسبو2020دبي الذي يأخذ  الزوار في مغامرة لانقاذ مدينة غوثام من الاشرار عبر حل مجموعة من الألغاز المستوحاة من أحداث سلسلة أفلام #باتمان
@voxcinemas 
@expo2020dubai
#Batman  
#expo2020 https://t.co/UIpvIOVKRB",2022-03-03 16:29:02+00:00,3,0,303
1148,1499414431939579904,"جناح #فرنسا في إكسبو يتخطى عتبة 1.5 مليون زائر 

 https://t.co/32wVXYzDNk 

@expo2020dubai
 #Expo2020 
#Expo2020Dubai 
#الإمارات 
#إكسبو2020 #دبي
#الخليج_الاقتصادي
#الخليج_خمسون_عاماً",2022-03-03 16:00:33+00:00,0,2,183
1149,1499411415836278785,"صورة للذكرى من أهم حدث تم تنظيمه في الإمارات منذ تأسيسها.. أيام حلوة عشناها، وتحدي ضخم نجحنا فيه بجدارة.. رغم كورونا والكمامات وكل الظروف الاستثنائية الصعبة.. كل بيت إماراتي له بصمة في هذا الحدث، وهذا بحد ذاته مصدر فخر وسعادة.. اللهم احفظ وطننا، وأدم نعمك عليه 🇦🇪
#EXPO2020 https://t.co/DHlGSmyewh",2022-03-03 15:48:33+00:00,34,3,297
